telomere_length,age,cigarette_smoking,alcohol_drinking,physical_activity_cohort,bmi,bp_category,hr,rr,cardiovascular_disease_diagnosis,sex_Female,sex_Male,rural_or_urban_Rural,rural_or_urban_Urban
1.1180837063601477e-05,0.00011531849701414063,-3.1834826541279844e-05,0.00019042570043869864,-7.3749488180590096e-06,3.0205311279985253e-06,-8.01935518479417e-06,7.193274447414441e-06,-1.0711444625292736e-05,0.00010283662216941903,8.44940343830993e-05,8.449403438320374e-05,2.333435279714731e-05,2.3334352797187976e-05
-1.043911637194231e-05,9.467429776348888e-05,0.00017355115114439662,-4.760642510967466e-05,-0.00011273136050461633,1.3519170171006857e-06,-8.01935518479417e-06,1.8407733496835615e-05,1.232392016028304e-05,0.00010283662216941903,-9.528050685753752e-05,-9.528050685765528e-05,2.333435279714731e-05,2.3334352797187976e-05
9.227226813401734e-06,8.228777821309784e-05,0.00017355115114439662,0.00019042570043869864,-0.00011273136050461633,2.9777461507960176e-06,-8.01935518479417e-06,1.8407733496835615e-05,-1.0711444625292736e-05,0.00010283662216941903,-9.528050685753752e-05,-9.528050685765528e-05,2.333435279714731e-05,2.3334352797187976e-05
-1.3760253797281865e-05,2.4484020311272966e-05,-3.1834826541279844e-05,-4.760642510967466e-05,-0.00011273136050461633,1.9822276378212132e-07,-8.01935518479417e-06,7.850121334594823e-07,8.062377674951525e-07,-0.0002517724197940948,8.44940343830993e-05,8.449403438320374e-05,-0.00017111858717908045,-0.00017111858717937839
2.583291394009952e-05,9.880313761361923e-05,-3.1834826541279844e-05,-4.760642510967466e-05,-0.00011273136050461633,1.1807771082906513e-06,-4.447096966113133e-05,-1.0429446915961695e-05,8.062377674951525e-07,0.00010283662216941903,8.44940343830993e-05,8.449403438320374e-05,2.333435279714731e-05,2.3334352797187976e-05
2.736324196942265e-05,-8.699465564224645e-05,-3.1834826541279844e-05,-4.760642510967466e-05,-7.3749488180590096e-06,4.365837552250826e-08,6.488387376788016e-05,8.79534002590318e-06,-1.0711444625292736e-05,0.00010283662216941903,8.44940343830993e-05,8.449403438320374e-05,2.333435279714731e-05,2.3334352797187976e-05
-7.94992387165031e-05,-5.809277669133401e-05,7.085816230155839e-05,0.00019042570043869864,-7.3749488180590096e-06,7.690279478475353e-07,6.488387376788016e-05,-2.004184038689413e-05,-2.2229127018080624e-05,0.00010283662216941903,8.44940343830993e-05,8.449403438320374e-05,2.333435279714731e-05,2.3334352797187976e-05
7.664338613241946e-06,1.622634061101227e-05,-3.1834826541279844e-05,0.00019042570043869864,-7.3749488180590096e-06,-1.8997412502899785e-06,-8.01935518479417e-06,5.5912088689257015e-06,3.535928494585882e-05,0.00010283662216941903,8.44940343830993e-05,8.449403438320374e-05,-0.00017111858717908045,-0.00017111858717937839
7.566658100731957e-06,5.3385899262185405e-05,-3.1834826541279844e-05,0.00019042570043869864,-7.3749488180590096e-06,-1.6462495019201894e-06,-4.447096966113133e-05,1.1999471182880658e-05,8.062377674951525e-07,0.00010283662216941903,8.44940343830993e-05,8.449403438320374e-05,2.333435279714731e-05,2.3334352797187976e-05
-1.9816445572901056e-05,-8.699465564224645e-05,-3.1834826541279844e-05,-0.000285638550658048,-7.3749488180590096e-06,2.445463452586261e-07,-4.447096966113133e-05,5.525524180207662e-05,1.232392016028304e-05,0.00010283662216941903,-9.528050685753752e-05,-9.528050685765528e-05,2.333435279714731e-05,2.3334352797187976e-05
8.217861517465204e-06,-3.331973759055191e-05,-3.1834826541279844e-05,0.00019042570043869864,-0.00011273136050461633,-8.72901797429768e-07,-4.447096966113133e-05,3.122425812474553e-05,2.384160255307093e-05,0.00010283662216941903,-9.528050685753752e-05,-9.528050685765528e-05,2.333435279714731e-05,2.3334352797187976e-05
1.1180837063601477e-05,4.512821956192471e-05,-3.1834826541279844e-05,-4.760642510967466e-05,-0.00011273136050461633,1.8653367435307897e-06,-8.01935518479417e-06,2.4815995810790573e-05,8.062377674951525e-07,0.00010283662216941903,8.44940343830993e-05,8.449403438320374e-05,2.333435279714731e-05,2.3334352797187976e-05
