telomere_length,age,cigarette_smoking,alcohol_drinking,physical_activity_cohort,bmi,bp_category,hr,rr,cardiovascular_disease_diagnosis,sex_Female,sex_Male,rural_or_urban_Rural,rural_or_urban_Urban
-1.5367734223501103e-05,4.355564531684172e-05,-2.491976081893481e-06,3.0889074623817876e-05,-5.9987085181429754e-05,3.978024151330786e-06,-5.9984758375561196e-05,3.995530361829985e-06,1.3757071586974967e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,-0.00014569480063400232,-0.00014569480063847203
-9.608137187987968e-06,6.322847517991385e-05,-2.491976081893481e-06,-7.722268655954469e-06,-5.9987085181429754e-05,3.3598659830756284e-06,-5.9984758375561196e-05,-3.988587650514902e-06,-6.180713321684405e-06,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
7.873933813922485e-06,-1.54628442723747e-05,-2.491976081893481e-06,-7.722268655954469e-06,3.325708867571494e-05,-3.0012813297893397e-06,4.111314899898014e-05,-8.15421443956441e-06,2.0402999889861425e-05,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
1.629875614430052e-05,-1.9397410244989127e-05,-2.491976081893481e-06,3.0889074623817876e-05,-5.9987085181429754e-05,-3.0306437128791363e-06,4.111314899898014e-05,-3.2943165190066516e-06,-1.2826641624570862e-05,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
-9.69848380815288e-06,-0.0001295652574781931,-2.491976081893481e-06,-7.722268655954469e-06,3.325708867571494e-05,2.642229706178816e-06,7.413846540799692e-06,-5.17231992973647e-07,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.261216230847129e-05,-0.0001020232956698921,-2.491976081893481e-06,3.0889074623817876e-05,2.1756973900000418e-06,3.830274662155863e-06,-2.6285455917380753e-05,3.3012592303217338e-06,-6.180713321684405e-06,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-5.610299245690618e-06,-7.841589983420553e-05,5.546656440343556e-06,-7.722268655954469e-06,-5.9987085181429754e-05,1.1863019588827361e-06,7.413846540799692e-06,-7.459943308056157e-06,-6.180713321684405e-06,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.0737469940049368e-05,9.077043698821486e-05,-2.491976081893481e-06,-7.722268655954469e-06,3.325708867571494e-05,7.366925565998539e-06,-5.9984758375561196e-05,-5.377129913531404e-06,-1.2826641624570862e-05,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-5.723232520896757e-06,8.144551563311866e-06,5.546656440343556e-06,-4.6333611935726814e-05,3.325708867571494e-05,4.224326136206194e-06,-2.6285455917380753e-05,8.713102700428551e-07,7.1111432840885085e-06,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
8.709640050447924e-06,-4.3004806080675695e-05,1.3585288962580592e-05,3.0889074623817876e-05,-9.106847646714466e-05,3.6775262803266167e-06,4.111314899898014e-05,-3.2943165190066516e-06,4.652149812020521e-07,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
-6.174965621721317e-06,9.470500296082929e-05,-2.491976081893481e-06,-7.722268655954469e-06,3.325708867571494e-05,3.895064453522685e-06,-5.9984758375561196e-05,-1.5586386902360238e-06,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.0059870288812529e-05,3.9621079344227287e-05,-2.491976081893481e-06,3.0889074623817876e-05,-5.9987085181429754e-05,1.5352672329387442e-06,7.413846540799692e-06,-8.15421443956441e-06,1.3757071586974967e-05,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.8597625894396707e-05,-5.480850399851898e-05,1.3585288962580592e-05,3.0889074623817876e-05,2.1756973900000418e-06,6.159057114180825e-06,7.413846540799692e-06,-2.947180953252526e-06,2.0402999889861425e-05,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
-1.2657335618553747e-05,-9.808872969727767e-05,-2.491976081893481e-06,-7.722268655954469e-06,3.325708867571494e-05,-1.5181789150513107e-06,7.413846540799692e-06,-1.5586386902360238e-06,4.652149812020521e-07,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-5.294086075113427e-06,-3.120110816283241e-05,1.3585288962580592e-05,-7.722268655954469e-06,2.1756973900000418e-06,2.2664745522872077e-07,4.111314899898014e-05,2.2598525330593573e-06,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
5.720318842396439e-05,-9.415416372466324e-05,-2.491976081893481e-06,-7.722268655954469e-06,3.325708867571494e-05,6.769746343778839e-06,7.413846540799692e-06,-1.700964272195215e-07,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.823623941373706e-05,1.2079117535926293e-05,5.546656440343556e-06,-7.722268655954469e-06,3.325708867571494e-05,1.0785088452769854e-06,7.413846540799692e-06,5.036937059092362e-06,-1.2826641624570862e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,-0.00014569480063400232,-0.00014569480063847203
-1.7310186557046712e-05,-5.480850399851898e-05,-2.491976081893481e-06,-4.6333611935726814e-05,3.325708867571494e-05,-2.3120471184446462e-06,4.111314899898014e-05,-3.641452084760777e-06,-6.180713321684405e-06,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
2.8992456277470647e-05,-7.841589983420553e-05,5.546656440343556e-06,-7.722268655954469e-06,3.325708867571494e-05,4.4142307439007935e-06,7.413846540799692e-06,1.5655814015511064e-06,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.7920026243159868e-05,-0.00017284548317695182,5.546656440343556e-06,3.0889074623817876e-05,3.325708867571494e-05,1.1606162826445247e-06,-5.9984758375561196e-05,1.5655814015511064e-06,4.652149812020521e-07,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,-0.00014569480063400232,-0.00014569480063847203
2.237456635039085e-05,0.00010257413490605814,-2.491976081893481e-06,-8.494495521549917e-05,-5.9987085181429754e-05,4.521409486693305e-06,-5.9984758375561196e-05,-8.643675587277726e-07,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.3605975130285322e-05,-3.9070240108061265e-05,-2.491976081893481e-06,-4.6333611935726814e-05,3.325708867571494e-05,-1.0003594735966835e-06,4.111314899898014e-05,-1.9057742559901492e-06,4.03407847985208e-05,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
6.2702813059953e-06,-7.841589983420553e-05,-2.491976081893481e-06,-7.722268655954469e-06,2.1756973900000418e-06,1.3427922953456879e-06,7.413846540799692e-06,-1.5586386902360238e-06,2.0402999889861425e-05,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.2679922273594975e-05,-0.00013349982345080752,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,6.18804193429236e-06,4.111314899898014e-05,1.7703913853460402e-07,4.652149812020521e-07,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
1.44240637758786e-05,-0.00010595786164250653,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,-8.661662384230164e-07,4.111314899898014e-05,-1.700964272195215e-07,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
-7.541684118266033e-07,-5.87430699711334e-05,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,2.770277148152578e-06,-5.9984758375561196e-05,-3.641452084760777e-06,2.0402999889861425e-05,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-8.320697850637975e-06,4.355564531684172e-05,5.546656440343556e-06,-7.722268655954469e-06,3.325708867571494e-05,-1.2019238922348146e-06,-5.9984758375561196e-05,-1.9057742559901492e-06,-1.2826641624570862e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-9.26933736236955e-06,-9.415416372466324e-05,5.546656440343556e-06,-4.6333611935726814e-05,3.325708867571494e-05,8.677667718400605e-08,7.413846540799692e-06,-1.9057742559901492e-06,-6.180713321684405e-06,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
8.416013534911958e-06,9.470500296082929e-05,-2.491976081893481e-06,3.0889074623817876e-05,-5.9987085181429754e-05,4.8990121423098635e-06,-5.9984758375561196e-05,3.3012592303217338e-06,8.021635461583953e-05,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
2.7456563734667145e-05,9.470500296082929e-05,-2.491976081893481e-06,3.0889074623817876e-05,2.1756973900000418e-06,4.417320726712977e-06,7.413846540799692e-06,-2.6000453874984e-06,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,-0.00014569480063400232,-0.00014569480063847203
1.4491823741002288e-05,3.175194739899843e-05,-2.491976081893481e-06,3.0889074623817876e-05,-2.890569389571486e-05,-5.378458887985484e-06,7.413846540799692e-06,5.036937059092362e-06,-6.180713321684405e-06,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-7.236538408659032e-06,8.2901305042986e-05,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,1.4218139549325935e-06,-5.9984758375561196e-05,-1.5586386902360238e-06,-2.6118498230343775e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-6.965498548164296e-06,5.929390920729943e-05,-2.491976081893481e-06,-4.6333611935726814e-05,-2.890569389571486e-05,9.347597456936019e-07,-5.9984758375561196e-05,5.036937059092362e-06,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
5.547508344676006e-06,-2.7266542190217984e-05,-2.491976081893481e-06,3.0889074623817876e-05,2.1756973900000418e-06,-3.923899223102912e-07,-5.9984758375561196e-05,1.5655814015511064e-06,-6.180713321684405e-06,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
1.7247395656032096e-05,0.00010257413490605814,-2.491976081893481e-06,-7.722268655954469e-06,-2.890569389571486e-05,3.890782832816786e-06,7.413846540799692e-06,-4.682858782023153e-06,-6.180713321684405e-06,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-5.610299245690618e-06,-7.054676788897669e-05,5.546656440343556e-06,3.0889074623817876e-05,-5.9987085181429754e-05,-3.739429131185274e-06,4.111314899898014e-05,-2.2529098217442747e-06,4.652149812020521e-07,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-3.6452602571037833e-06,8.144551563311866e-06,5.546656440343556e-06,-7.722268655954469e-06,3.325708867571494e-05,-1.0003594735966835e-06,-5.9984758375561196e-05,-3.2943165190066516e-06,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-7.101018478411665e-06,-7.593712327145844e-06,5.546656440343556e-06,-7.722268655954469e-06,3.325708867571494e-05,3.889020383700165e-06,-5.9984758375561196e-05,5.241747042887295e-07,4.03407847985208e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-5.181152799907285e-06,-3.513567413544684e-05,5.546656440343556e-06,-7.722268655954469e-06,3.325708867571494e-05,4.986457161625373e-07,4.111314899898014e-05,5.731208190600613e-06,-6.180713321684405e-06,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
2.321027258691629e-05,-9.808872969727767e-05,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,-2.7534128049021685e-06,4.111314899898014e-05,-1.700964272195215e-07,4.652149812020521e-07,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,-0.00014569480063400232,-0.00014569480063847203
-7.993417219090583e-07,0.00010257413490605814,-2.491976081893481e-06,-7.722268655954469e-06,2.1756973900000418e-06,5.491248454629329e-06,-5.9984758375561196e-05,2.606988098813483e-06,2.0402999889861425e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
2.4136325443606635e-05,5.929390920729943e-05,5.546656440343556e-06,-7.722268655954469e-06,-2.890569389571486e-05,-4.972281812867951e-06,7.413846540799692e-06,-2.947180953252526e-06,4.652149812020521e-07,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-8.456217780885341e-06,3.175194739899843e-05,-2.491976081893481e-06,-7.722268655954469e-06,-5.9987085181429754e-05,2.8977928630141294e-06,4.111314899898014e-05,-1.5586386902360238e-06,2.0402999889861425e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.0511603389637088e-05,-8.235046580681996e-05,1.3585288962580592e-05,3.0889074623817876e-05,-5.9987085181429754e-05,5.224759901718002e-06,-5.9984758375561196e-05,-1.5586386902360238e-06,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.0940749835420421e-05,-3.9070240108061265e-05,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,5.837354752160445e-06,4.111314899898014e-05,-2.947180953252526e-06,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.026315018418358e-05,-0.00010595786164250653,1.3585288962580592e-05,3.0889074623817876e-05,3.325708867571494e-05,-5.192996904850099e-06,7.413846540799692e-06,1.5655814015511064e-06,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
4.418175592614606e-06,9.470500296082929e-05,-2.491976081893481e-06,3.0889074623817876e-05,2.1756973900000418e-06,7.356567700871854e-06,-5.9984758375561196e-05,-8.15421443956441e-06,-6.180713321684405e-06,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
1.4491823741002288e-05,-1.54628442723747e-05,-2.491976081893481e-06,-7.722268655954469e-06,2.1756973900000418e-06,-2.165145169954957e-06,-5.9984758375561196e-05,-1.9057742559901492e-06,-1.2826641624570862e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
2.4136325443606635e-05,-2.3331976217603558e-05,-2.491976081893481e-06,-4.6333611935726814e-05,3.325708867571494e-05,1.7969911884807464e-06,7.413846540799692e-06,-3.641452084760777e-06,2.0402999889861425e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,-0.00014569480063400232,-0.00014569480063847203
-1.7028079235581783e-06,9.863956893344372e-05,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,-1.0520392469214848e-05,7.413846540799692e-06,-2.6000453874984e-06,4.652149812020521e-07,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
-1.3877014990780057e-05,-9.021959775204883e-05,5.546656440343556e-06,-4.6333611935726814e-05,-9.106847646714466e-05,-1.363486709404253e-06,7.413846540799692e-06,-5.377129913531404e-06,-1.2826641624570862e-05,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
7.670653918551435e-06,-5.87430699711334e-05,-2.491976081893481e-06,3.0889074623817876e-05,-9.106847646714466e-05,1.622508551452744e-06,4.111314899898014e-05,7.814021585125367e-06,7.1111432840885085e-06,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
3.506826648356098e-05,2.7817381426384006e-05,-2.491976081893481e-06,-7.722268655954469e-06,-5.9987085181429754e-05,2.633396182438129e-06,7.413846540799692e-06,-1.700964272195215e-07,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
1.413043726034264e-05,-0.00020432201095786724,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,-4.13262698383047e-06,7.413846540799692e-06,-3.641452084760777e-06,2.0402999889861425e-05,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
3.0438002200109238e-05,-7.841589983420553e-05,-2.491976081893481e-06,3.0889074623817876e-05,2.1756973900000418e-06,2.2331977810507546e-06,7.413846540799692e-06,4.689801493338236e-06,-6.180713321684405e-06,-1.226878496981573e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
2.249856708656718e-06,9.077043698821486e-05,1.3585288962580592e-05,-4.6333611935726814e-05,-5.9987085181429754e-05,4.040103738793176e-06,4.111314899898014e-05,-1.2115031244818983e-06,7.1111432840885085e-06,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
-2.357820919753788e-06,2.3882815453769575e-05,-2.491976081893481e-06,3.0889074623817876e-05,-2.890569389571486e-05,-1.281415424839106e-06,7.413846540799692e-06,-1.2115031244818983e-06,4.652149812020521e-07,3.003737009851437e-05,-2.155500017090119e-05,-2.1555000171372247e-05,1.986747281372757e-05,1.9867472814337105e-05
4.977217891540038e-05,0.00010257413490605814,5.546656440343556e-06,3.0889074623817876e-05,-5.9987085181429754e-05,1.4589945211258164e-06,7.413846540799692e-06,-4.682858782023153e-06,1.3757071586974967e-05,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,-0.00014569480063400232,-0.00014569480063847203
-1.11666163858327e-05,8.144551563311866e-06,-2.491976081893481e-06,3.0889074623817876e-05,3.325708867571494e-05,-3.868706352957207e-06,7.481245145716058e-05,-3.641452084760777e-06,6.027856970718016e-05,3.003737009851437e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
1.3678704159518077e-05,8.683587101560043e-05,5.546656440343556e-06,-7.722268655954469e-06,-5.9987085181429754e-05,-3.542250132973809e-06,-5.9984758375561196e-05,-1.5586386902360238e-06,4.652149812020521e-07,-1.226878496981573e-05,1.9114811472308603e-05,1.9114811472726335e-05,1.986747281372757e-05,1.9867472814337105e-05
