telomere_length,age,cigarette_smoking,alcohol_drinking,physical_activity_cohort,bmi,bp_category,hr,rr,cardiovascular_disease_diagnosis,sex_Female,sex_Male,rural_or_urban_Rural,rural_or_urban_Urban
0.02126187399166197,-0.020523037137727563,-0.0,-0.12869550581291217,-0.003403384998884523,0.0022682143595615665,0.010283613713903088,-0.18370210812592513,-0.12567266550117162,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.019851391771649563,-0.016849024044686467,0.0,0.03217387645322804,-0.05202317069723487,0.0010151981427038988,0.010283613713903088,-0.47009737691912684,0.14459113127554152,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.01754681985642297,-0.014644616188861807,0.0,-0.12869550581291217,-0.05202317069723487,0.002236085738616499,0.010283613713903088,-0.47009737691912684,-0.12567266550117162,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.02616698380155585,-0.00435737952834674,-0.0,0.03217387645322804,-0.05202317069723487,0.00014885187410748892,0.010283613713903088,-0.02004766881552412,0.009459232887184962,-0.39103562089429933,0.2991323254771533,0.29913232547715335,-0.22631933820941122,-0.22631933820941147
0.04912478000595442,-0.017583826663294683,-0.0,0.03217387645322804,-0.05202317069723487,0.0008866836589236255,0.057027312413462615,0.2663475999776776,0.009459232887184962,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.05203490574522496,0.01548229117407518,-0.0,0.03217387645322804,-0.003403384998884523,3.278448394633885e-05,-0.08320378368521597,-0.22461571795352536,-0.12567266550117162,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.15117855545234798,0.010338672843817646,0.0,-0.12869550581291217,-0.003403384998884523,0.0005774879186124363,-0.08320378368521597,0.5118292589432791,-0.26080456388952816,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.01457477654823178,-0.0028877742911303014,-0.0,-0.12869550581291217,-0.003403384998884523,-0.0014265770491213017,0.010283613713903088,-0.14278849829832488,0.4148549280522547,0.1597187747314744,0.2991323254771533,0.29913232547715335,-0.22631933820941122,-0.22631933820941147
0.014389023841469827,-0.009500997858604275,-0.0,-0.12869550581291217,-0.003403384998884523,-0.0012362219098038952,0.057027312413462615,-0.3064429376087259,0.009459232887184962,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.037683651620796725,0.01548229117407518,-0.0,0.19304325871936828,-0.003403384998884523,0.0001836377472664758,0.057027312413462615,-1.4111104029539325,0.14459113127554152,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.015627375219882826,0.005929857132168329,-0.0,-0.12869550581291217,-0.05202317069723487,-0.0006554901464396589,0.057027312413462615,-0.7974062555399288,0.2797230296638981,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.02126187399166197,-0.008031392621387835,-0.0,0.03217387645322804,-0.05202317069723487,0.0014007415940447193,0.010283613713903088,-0.6337518162295278,0.009459232887184962,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.0064771968847891865,-0.016114221426078247,-0.0,0.03217387645322804,-0.003403384998884523,0.002189010905697819,-0.08320378368521597,0.22543399015007737,-0.26080456388952816,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.03954117868841623,-0.027871063323809755,0.0,-0.12869550581291217,0.045216400699465836,0.0013686129730996518,0.057027312413462615,-1.5747648422643334,0.4148549280522547,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.03872262842728524,0.01548229117407518,-0.0,-0.12869550581291217,-0.05202317069723487,-0.00031779187274905515,0.010283613713903088,-0.3064429376087259,0.14459113127554152,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.15111663788342733,0.01768669902989984,-0.0,0.03217387645322804,0.09383618639781617,0.0007937197801637964,0.057027312413462615,0.10269316066727663,-0.12567266550117162,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.02305748349036081,0.01695189641129162,-0.0,0.03217387645322804,-0.05202317069723487,0.002231131665909874,0.010283613713903088,-0.47009737691912684,0.009459232887184962,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.024247539165015704,-0.0028877742911303014,-0.0,-0.12869550581291217,-0.05202317069723487,0.00031760429416516063,0.010283613713903088,0.5527428687708793,0.009459232887184962,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.044480962336905676,-0.015379418807470027,-0.0,-0.12869550581291217,-0.05202317069723487,-0.0010245820538911429,0.057027312413462615,-0.6337518162295278,-0.26080456388952816,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.014093057862029126,-0.011705405714428931,-0.0,0.19304325871936828,-0.05202317069723487,0.0016577705616052673,0.057027312413462615,-0.06096127864312437,-0.12567266550117162,-0.39103562089429933,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.009139652348377129,0.019891106885724496,-0.0,0.03217387645322804,-0.003403384998884523,0.0010473267636489675,-0.08320378368521597,0.06177955083967638,0.4148549280522547,0.1597187747314744,0.2991323254771533,0.29913232547715335,-0.22631933820941122,-0.22631933820941147
-0.0017714616468197963,-0.02493185284937688,-0.0,-0.12869550581291217,-0.003403384998884523,-0.00043058979982418013,0.010283613713903088,0.18452038032247714,0.009459232887184962,-0.39103562089429933,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.04212809471792098,0.008134264987992986,-0.0,-0.12869550581291217,0.09383618639781617,0.001464998835934856,-0.08320378368521597,0.4709156491156789,0.2797230296638981,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,-0.22631933820941122,-0.22631933820941147
0.026339114643155248,0.011808278081034082,-0.0,0.03217387645322804,0.09383618639781617,0.0012373478809715802,-0.08320378368521597,-0.47009737691912684,-0.12567266550117162,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.021585083701427758,-0.0028877742911303014,-0.0,0.03217387645322804,-0.05202317069723487,-0.0011052908396706174,0.057027312413462615,-0.9610606948503299,0.4148549280522547,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.04468033690883016,-0.003622576909738521,-0.0,-0.12869550581291217,0.09383618639781617,-0.0011161042121918565,0.057027312413462615,-0.3882701572639264,-0.26080456388952816,0.1597187747314744,0.2991323254771533,0.29913232547715335,-0.22631933820941122,-0.22631933820941147
0.026586784918837852,-0.02419705023076866,-0.0,0.03217387645322804,-0.05202317069723487,0.0009730618258135828,0.010283613713903088,-0.06096127864312437,0.009459232887184962,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.03457415130960169,-0.019053431900511123,-0.0,-0.12869550581291217,-0.003403384998884523,0.0014105866902522262,-0.03646008498565644,0.38908842946047834,-0.12567266550117162,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.015379704944200228,-0.014644616188861807,0.0,0.03217387645322804,0.09383618639781617,0.0004368829656926669,0.010283613713903088,-0.8792334751951293,-0.12567266550117162,-0.39103562089429933,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.029434993089187747,0.01695189641129162,-0.0,0.03217387645322804,-0.05202317069723487,0.002713039682023076,-0.08320378368521597,-0.6337518162295278,-0.26080456388952816,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.015689292788803474,0.001521041420519014,0.0,0.19304325871936828,-0.05202317069723487,0.001555705203569705,-0.03646008498565644,0.10269316066727663,0.14459113127554152,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.02387603375149181,-0.008031392621387835,0.0,-0.12869550581291217,0.14245597209616653,0.0013543335874408925,0.057027312413462615,-0.3882701572639264,0.009459232887184962,-0.39103562089429933,0.2991323254771533,0.29913232547715335,-0.22631933820941122,-0.22631933820941147
0.016927644167216472,0.01768669902989984,-0.0,0.03217387645322804,-0.05202317069723487,0.0014344470202356685,-0.08320378368521597,-0.18370210812592513,0.009459232887184962,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.027577466021568253,0.0073994623693847674,-0.0,-0.12869550581291217,0.09383618639781617,0.0005653974494729412,0.010283613713903088,-0.9610606948503299,0.2797230296638981,-0.39103562089429933,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.050982307073573915,-0.010235800477212495,0.0,-0.12869550581291217,-0.003403384998884523,0.0022682143595615665,0.010283613713903088,-0.34735654743632616,0.4148549280522547,-0.39103562089429933,0.2991323254771533,0.29913232547715335,-0.22631933820941122,-0.22631933820941147
0.03469798644744299,-0.018318629281902903,-0.0,0.03217387645322804,-0.05202317069723487,-0.0005591042836044534,0.010283613713903088,-0.18370210812592513,0.009459232887184962,-0.39103562089429933,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.01451285897931113,-0.005826984765563178,0.0,0.03217387645322804,-0.003403384998884523,8.346813529691497e-05,0.057027312413462615,0.2663475999776776,0.009459232887184962,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.15681305422412709,-0.017583826663294683,-0.0,0.03217387645322804,-0.05202317069723487,0.0024931147061770464,0.010283613713903088,-0.02004766881552412,0.009459232887184962,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.04999162597084352,0.002255844039127233,0.0,0.03217387645322804,-0.05202317069723487,0.00039718567378422285,0.010283613713903088,0.5936564785984797,-0.26080456388952816,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,-0.22631933820941122,-0.22631933820941147
0.04745300564509687,-0.010235800477212495,-0.0,0.19304325871936828,-0.05202317069723487,-0.000851464498025943,0.057027312413462615,-0.4291837670915266,-0.12567266550117162,-0.39103562089429933,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.0794780106422354,-0.014644616188861807,0.0,0.03217387645322804,-0.05202317069723487,0.001625641940660198,0.010283613713903088,0.18452038032247714,0.009459232887184962,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.04912478000595442,-0.03227987903545907,0.0,-0.12869550581291217,-0.05202317069723487,0.00042742362498539863,-0.08320378368521597,0.18452038032247714,0.009459232887184962,-0.39103562089429933,-0.33731943085721544,-0.33731943085721544,-0.22631933820941122,-0.22631933820941147
-0.061336162948484985,0.01915630426711628,-0.0,0.35391264098550845,0.09383618639781617,0.001665112976394223,-0.08320378368521597,-0.10187488847072462,0.009459232887184962,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.037298524342110284,-0.007296590002779616,-0.0,0.19304325871936828,-0.05202317069723487,-0.0003684053712557974,0.057027312413462615,-0.22461571795352536,0.8202506232173243,-0.39103562089429933,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.01718893630806162,-0.014644616188861807,-0.0,0.03217387645322804,-0.003403384998884523,0.0004945141293135775,0.010283613713903088,-0.18370210812592513,0.4148549280522547,-0.39103562089429933,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.03475990401636364,-0.02493185284937688,-0.0,-0.12869550581291217,-0.05202317069723487,0.0022788886858370805,0.057027312413462615,0.020865941012076127,0.009459232887184962,-0.39103562089429933,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.03954117868841623,-0.019788234519119343,-0.0,-0.12869550581291217,-0.05202317069723487,-0.00031898562772458047,0.057027312413462615,-0.02004766881552412,0.009459232887184962,0.1597187747314744,0.2991323254771533,0.29913232547715335,-0.22631933820941122,-0.22631933820941147
0.002067427626260503,-0.010970603095820713,-0.0,-0.12869550581291217,-0.05202317069723487,0.0010202182397265655,-0.08320378368521597,-0.4291837670915266,0.4148549280522547,-0.39103562089429933,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.022809813214678214,0.008134264987992986,0.0,0.03217387645322804,-0.05202317069723487,-0.0004426361017484625,-0.08320378368521597,-0.22461571795352536,-0.26080456388952816,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.02541035110934551,-0.017583826663294683,0.0,0.19304325871936828,-0.05202317069723487,3.1957506094661356e-05,0.010283613713903088,-0.22461571795352536,-0.12567266550117162,-0.39103562089429933,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.02307110535552336,0.01768669902989984,-0.0,-0.12869550581291217,0.09383618639781617,0.0018041738342170965,-0.08320378368521597,0.38908842946047834,1.631042013547464,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.07526761595563121,0.01768669902989984,-0.0,-0.12869550581291217,-0.003403384998884523,0.0016267798978597272,0.010283613713903088,-0.3064429376087259,0.009459232887184962,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,-0.22631933820941122,-0.22631933820941147
-0.03972693139517819,0.005929857132168329,-0.0,-0.12869550581291217,0.045216400699465836,-0.00198074111927809,0.010283613713903088,0.5936564785984797,-0.12567266550117162,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.01983776990648702,0.01548229117407518,-0.0,-0.12869550581291217,-0.05202317069723487,0.0005236156719147527,-0.08320378368521597,-0.18370210812592513,-0.5310683606662413,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.01909475907943922,0.011073475462425864,-0.0,0.19304325871936828,0.045216400699465836,0.0003442467635249952,-0.08320378368521597,0.5936564785984797,0.009459232887184962,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.015207574102600823,-0.005092182146954959,-0.0,-0.12869550581291217,-0.003403384998884523,-0.00014450660869538408,-0.08320378368521597,0.18452038032247714,-0.12567266550117162,0.1597187747314744,0.2991323254771533,0.29913232547715335,-0.22631933820941122,-0.22631933820941147
-0.047280874803497464,0.01915630426711628,-0.0,0.03217387645322804,0.045216400699465836,0.0014328702149897885,0.010283613713903088,-0.5519245965743274,-0.12567266550117162,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.015379704944200228,-0.013175010951645371,0.0,-0.12869550581291217,0.09383618639781617,-0.001377130735220562,0.057027312413462615,-0.2655293277811256,0.009459232887184962,-0.39103562089429933,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.009992876448103686,0.001521041420519014,0.0,0.03217387645322804,-0.05202317069723487,-0.0003684053712557974,-0.08320378368521597,-0.3882701572639264,0.009459232887184962,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.01946626449296312,-0.001418169053913863,0.0,0.03217387645322804,-0.05202317069723487,0.0014322211525894556,-0.08320378368521597,0.06177955083967638,0.8202506232173243,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.014203271134707875,-0.006561787384171398,0.0,0.03217387645322804,-0.05202317069723487,0.0001836377472664758,0.057027312413462615,0.6754836982536802,-0.12567266550117162,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.06362711299854905,-0.018318629281902903,-0.0,-0.12869550581291217,-0.05202317069723487,-0.0010140075576666313,0.057027312413462615,-0.02004766881552412,0.009459232887184962,-0.39103562089429933,-0.33731943085721544,-0.33731943085721544,-0.22631933820941122,-0.22631933820941147
0.0021912627641018,0.01915630426711628,-0.0,0.03217387645322804,-0.003403384998884523,0.002022278469870482,-0.08320378368521597,0.3072612098052779,0.4148549280522547,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.06616573332429568,0.011073475462425864,0.0,0.03217387645322804,0.045216400699465836,-0.0018311570746383542,0.010283613713903088,-0.34735654743632616,0.009459232887184962,-0.39103562089429933,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.023181318628202108,0.005929857132168329,-0.0,0.03217387645322804,0.09383618639781617,0.0010671788329077508,0.057027312413462615,-0.18370210812592513,0.4148549280522547,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.02881581739998125,-0.015379418807470027,0.0,-0.12869550581291217,0.09383618639781617,0.0019241379345309834,-0.08320378368521597,-0.18370210812592513,0.009459232887184962,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
0.0299922512094736,-0.007296590002779616,-0.0,-0.12869550581291217,-0.05202317069723487,0.0021497400698266274,0.057027312413462615,-0.34735654743632616,0.009459232887184962,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
0.0281347241418541,-0.019788234519119343,0.0,-0.12869550581291217,-0.05202317069723487,-0.0019124404808034303,0.010283613713903088,0.18452038032247714,0.009459232887184962,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.012111695656568328,0.01768669902989984,-0.0,-0.12869550581291217,-0.003403384998884523,0.0027092251600955787,-0.08320378368521597,-0.9610606948503299,-0.12567266550117162,0.1597187747314744,0.2991323254771533,0.29913232547715335,0.030861727937646955,0.030861727937647035
-0.03972693139517819,-0.0028877742911303014,-0.0,0.03217387645322804,-0.003403384998884523,-0.0007973644786829328,-0.08320378368521597,-0.22461571795352536,-0.26080456388952816,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
-0.06616573332429568,-0.00435737952834674,-0.0,0.19304325871936828,-0.05202317069723487,0.0006617833123081456,0.010283613713903088,-0.4291837670915266,0.4148549280522547,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,-0.22631933820941122,-0.22631933820941147
0.004667965520927798,0.01842150164850806,-0.0,-0.12869550581291217,-0.05202317069723487,-0.003874376357373701,0.010283613713903088,-0.3064429376087259,0.009459232887184962,0.1597187747314744,-0.33731943085721544,-0.33731943085721544,0.030861727937646955,0.030861727937647035
